source_draw_no,target_draw_no,CandidateNumber,score,engine_score,verifier_score,engine_count,engines,signatures,verifier_info
4052,4053,8572,12.04,2.04,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[4, 9, 7, 7], [5, 0, 5, 5], [1, 1, 2, 2], [8, 0, 8, 8]]|B=[0, 0, 0, 6] ## POLY_POWER_3_MEAN_SHIFT=[5, 5, 5, 4]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4052,4053,0655,12.04,2.04,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[6, 4, 9, 3], [4, 0, 6, 8], [4, 7, 7, 5], [0, 1, 6, 9]]|B=[8, 4, 8, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 0, 0, 1], [1, 0, 0, 0], [1, 0, 0, 0]]|B=[0, 0, 0, 0]","{""digit_sum"": 16, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,9070,24.2424,6.2424,18.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 9, 8] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 9, 0, 3] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 0, 2, 9], [2, 0, 0, 1], [4, 0, 9, 0]]|B=[9, 4, 1, 5]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,3850,18.2424,6.2424,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[8, 1, 9, 9], [7, 4, 0, 2], [1, 4, 8, 8], [6, 9, 1, 0]]|B=[4, 6, 1, 9] ## SOLVED_AFFINE|M=[[8, 1, 9, 9], [7, 4, 0, 2], [1, 4, 8, 8], [6, 9, 1, 0]]|B=[4, 6, 1, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,9081,16.1616,4.1616,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 5, 8, 8] ## SOLVED_AFFINE|M=[[9, 1, 0, 1], [1, 1, 9, 6], [7, 3, 2, 1], [7, 0, 9, 6]]|B=[9, 8, 6, 2]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,5326,15.1212,3.1212,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 3, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [6, 0, 0, 2], [7, 3, 1, 3], [9, 0, 1, 3]]|B=[5, 9, 2, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,5382,15.1212,3.1212,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 8, 2, 2] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [7, 0, 9, 0], [8, 6, 6, 0], [9, 1, 8, 4]]|B=[7, 0, 8, 4]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,5744,15.1212,3.1212,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [6, 0, 0, 2], [7, 3, 1, 3], [9, 0, 1, 3]]|B=[5, 9, 2, 9] ## SOLVED_AFFINE|M=[[9, 1, 0, 1], [1, 1, 9, 6], [7, 3, 2, 1], [7, 0, 9, 6]]|B=[9, 8, 6, 2]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,8217,15.1212,3.1212,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[6, 5, 4, 1], [1, 8, 2, 7], [1, 9, 0, 1], [1, 8, 0, 9]]|B=[0, 2, 0, 1] ## SOLVED_AFFINE|M=[[9, 1, 0, 1], [1, 1, 9, 6], [7, 3, 2, 1], [7, 0, 9, 6]]|B=[9, 8, 6, 2]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,9452,15.1212,3.1212,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [0, 8, 0, 9], [0, 9, 0, 8], [1, 1, 0, 1]]|B=[3, 3, 0, 1] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 0, 2, 9], [2, 0, 0, 1], [4, 0, 9, 0]]|B=[9, 4, 1, 5]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,9307,14.1616,4.1616,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[8, 1, 9, 9], [7, 4, 0, 2], [1, 4, 8, 8], [6, 9, 1, 0]]|B=[4, 6, 1, 9] ## POLY_COEFFS=[[2, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [6, 6, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 5, 1, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8], [0, 8, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,5372,14.1616,4.1616,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 9, 6, 1] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 8, 6, 8]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,7182,14.0808,2.0808,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[8, 9, 9, 3], [8, 3, 7, 2], [1, 3, 5, 9], [8, 7, 6, 2]]|B=[3, 6, 6, 5] ## POLY_COEFFS=[[2, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [6, 6, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 5, 1, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8], [0, 8, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,2815,14.0808,2.0808,12.0,1,E3_POLYNOMIAL,"POLY_POWER_2_MEAN_SHIFT=[6, 3, 5, 5] ## POLY_POWER_3_MEAN_SHIFT=[6, 3, 5, 5]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,2839,14.0808,2.0808,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 9, 0, 9], [9, 1, 0, 0], [0, 9, 9, 9]]|B=[2, 6, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 9, 0, 9], [9, 1, 0, 0], [0, 9, 9, 9]]|B=[2, 6, 7, 6]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,6338,14.0808,2.0808,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [6, 7, 9, 0], [9, 8, 0, 0], [1, 2, 1, 0]]|B=[6, 3, 7, 0] ## SOLVED_AFFINE|M=[[0, 1, 0, 0], [7, 1, 7, 7], [7, 7, 2, 2], [1, 2, 8, 7]]|B=[5, 3, 7, 8]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,2291,13.1212,3.1212,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 9, 8] ## POLY_POWER_2_MEAN_SHIFT=[6, 3, 5, 5]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,7361,13.1212,3.1212,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 8, 6, 8] ## POLY_POWER_2_MEAN_SHIFT=[6, 3, 5, 5]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,0357,13.1212,3.1212,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[9, 1, 0, 1], [1, 1, 9, 6], [7, 3, 2, 1], [7, 0, 9, 6]]|B=[9, 8, 6, 2] ## SOLVED_AFFINE|M=[[6, 0, 0, 9], [9, 0, 0, 0], [7, 0, 9, 1], [1, 0, 8, 0]]|B=[3, 0, 0, 8]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,5082,13.1212,3.1212,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 9, 8] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [7, 0, 9, 0], [8, 6, 6, 0], [9, 1, 8, 4]]|B=[7, 0, 8, 4]","{""digit_sum"": 15, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,7325,13.1212,3.1212,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 8, 2, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [2, 5, 3, 2], [9, 0, 0, 1], [2, 7, 9, 8]]|B=[1, 4, 4, 8]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4053,4054,8358,13.1212,3.1212,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 1, 0, 0], [7, 1, 7, 7], [7, 7, 2, 2], [1, 2, 8, 7]]|B=[5, 3, 7, 8] ## SOLVED_AFFINE|M=[[9, 1, 0, 1], [1, 1, 9, 6], [7, 3, 2, 1], [7, 0, 9, 6]]|B=[9, 8, 6, 2]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,1836,12.520199999999999,0.5202,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_9 ## MARKOV_COLD_DELTA_3,"{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,5270,12.520199999999999,0.5202,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_3 ## MARKOV_COLD_DELTA_7,"{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,9614,12.520199999999999,0.5202,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_7 ## MARKOV_COLD_DELTA_1,"{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4053,4054,5106,12.1212,3.1212,9.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 8, 2, 2] ## SOLVED_AFFINE|M=[[8, 2, 8, 6], [8, 4, 1, 2], [1, 2, 1, 5], [3, 0, 0, 9]]|B=[5, 7, 2, 0]","{""digit_sum"": 12, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 0.5}"
4053,4054,1483,12.0808,2.0808,10.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[6, 5, 4, 1], [1, 8, 2, 7], [1, 9, 0, 1], [1, 8, 0, 9]]|B=[0, 2, 0, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 1, 9, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,3218,19.244832,4.244832,15.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 3, 6, 1] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,0455,16.244832,4.244832,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 4, 2, 7] ## POLY_COEFFS=[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,0198,15.183623999999998,3.183624,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [1, 9, 0, 1], [1, 0, 9, 0], [1, 9, 9, 1]]|B=[0, 0, 0, 0] ## POLY_COEFFS=[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,3067,14.122416,2.122416,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,7054,14.122416,2.122416,12.0,1,E3_POLYNOMIAL,"POLY_POWER_2_MEAN_SHIFT=[6, 4, 4, 4] ## POLY_POWER_3_MEAN_SHIFT=[6, 4, 4, 4]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,7081,14.122416,2.122416,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,7092,14.122416,2.122416,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,7481,14.122416,2.122416,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,9621,14.122416,2.122416,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,4805,13.183623999999998,3.183624,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[5, 9, 2, 8] ## POLY_POWER_3_MEAN_SHIFT=[6, 4, 4, 4]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,0663,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 0, 0], [0, 1, 1, 9], [1, 9, 9, 1]]|B=[0, 0, 0, 0] ## SOLVED_AFFINE|M=[[1, 0, 9, 9], [0, 0, 2, 3], [1, 1, 1, 3], [8, 0, 0, 0]]|B=[4, 8, 0, 5]","{""digit_sum"": 15, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,0852,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[9, 1, 0, 0], [0, 9, 0, 9], [0, 0, 0, 0], [1, 8, 0, 9]]|B=[8, 3, 5, 9] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [9, 1, 1, 0], [0, 9, 7, 6], [1, 1, 4, 3]]|B=[6, 2, 7, 8]","{""digit_sum"": 15, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,1490,12.122416,2.122416,10.0,1,E3_POLYNOMIAL,"POLY_POWER_2_MEAN_SHIFT=[6, 4, 4, 4] ## POLY_POWER_3_MEAN_SHIFT=[6, 4, 4, 4]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,1968,12.122416,2.122416,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 0, 1, 1]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,3348,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 4, 4, 8], [2, 3, 8, 2], [6, 2, 5, 1]]|B=[3, 1, 8, 7] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 4, 4, 8], [2, 3, 8, 2], [6, 2, 5, 1]]|B=[3, 1, 8, 7]","{""digit_sum"": 18, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,3664,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0], [8, 2, 0, 0]]|B=[1, 8, 6, 8] ## SOLVED_AFFINE|M=[[4, 9, 0, 1], [7, 9, 1, 1], [8, 0, 0, 0], [1, 1, 9, 9]]|B=[3, 8, 0, 6]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,3745,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 4, 4, 8], [2, 3, 8, 2], [6, 2, 5, 1]]|B=[3, 1, 8, 7] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 4, 4, 8], [2, 3, 8, 2], [6, 2, 5, 1]]|B=[3, 1, 8, 7]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,4318,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [1, 2, 1, 0], [4, 2, 1, 0], [0, 3, 2, 0]]|B=[8, 2, 6, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [7, 0, 3, 0], [4, 1, 1, 0], [3, 8, 8, 0]]|B=[5, 9, 8, 5]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,4435,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 7, 9, 1], [9, 2, 0, 0], [2, 7, 9, 1]]|B=[4, 7, 7, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 7, 9, 1], [9, 2, 0, 0], [2, 7, 9, 1]]|B=[4, 7, 7, 8]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4054,4055,4829,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 7, 9, 1], [9, 2, 0, 0], [2, 7, 9, 1]]|B=[4, 7, 7, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 7, 9, 1], [9, 2, 0, 0], [2, 7, 9, 1]]|B=[4, 7, 7, 8]","{""digit_sum"": 23, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4054,4055,5562,12.122416,2.122416,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0], [8, 2, 0, 0]]|B=[1, 8, 6, 8] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0], [8, 2, 0, 0]]|B=[1, 8, 6, 8]","{""digit_sum"": 18, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
